State_Name,District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Nitrogen,Phosphorous,Potash,Alluvial,Black,loam,Red,crop
Uttar Pradesh,BAGHPAT,1997,Whole Year,386,5606,20.2341685164,5.1626188008,43.6099389443,22.3725933287,16.9225171831,72.1285474491,24.619720595,22.4430470898,1,1,1,1,potato
Uttar Pradesh,BAHRAICH,1997,Whole Year,1716,16139,23.808048362,6.3804865916,48.2671463132,23.4518021621,17.8872581295,70.9324811036,27.2033611417,26.2136459932,1,1,1,1,potato
Uttar Pradesh,BALLIA,1997,Whole Year,7082,97832,22.1134736733,6.1496976172,42.2813821108,15.0806159485,16.8553782675,74.7052433267,24.069571263,24.8806622967,1,1,1,1,potato
Uttar Pradesh,BALRAMPUR,1997,Whole Year,1825,17164,21.3293715555,5.2559219375,47.7837734598,18.3378912325,14.3942513972,70.4684848487,25.1031931634,24.3724817812,1,1,1,1,potato
Uttar Pradesh,BANDA,1997,Whole Year,110,1614,22.9401152166,5.6204547036,38.2423342095,22.8920018041,15.7507896553,76.3497978523,27.4296537731,27.0536790303,1,1,1,1,potato
Uttar Pradesh,BARABANKI,1997,Whole Year,14417,166026,15.8495290103,6.5113149904,30.8715721314,24.8251097983,17.2656393836,74.6405803723,23.0480410143,23.0905666334,1,1,1,1,potato
Uttar Pradesh,BAREILLY,1997,Whole Year,5353,68587,22.019759826,6.2365549941,47.850388438,22.859014043,14.5152745777,79.6839373271,27.3677739146,26.3473587837,1,1,1,1,potato
Uttar Pradesh,BASTI,1997,Whole Year,3549,30816,20.6489114756,6.3491234573,45.6324122307,15.5592095866,19.8985369864,79.821912666,22.7267583419,27.9868500069,1,1,1,1,potato
Uttar Pradesh,BIJNOR,1997,Whole Year,1163,15347,24.3037750105,5.5450408716,41.9956467739,23.7769867508,15.1260140401,74.7756010873,24.8088050804,22.8634766309,1,1,1,1,potato
Uttar Pradesh,BUDAUN,1997,Whole Year,17190,244614,22.3102167394,6.8037873618,35.5527165837,19.246638756,18.8276626785,77.8161048571,27.7167296691,22.1556125852,1,1,1,1,potato
Uttar Pradesh,BULANDSHAHR,1997,Whole Year,5764,83706,20.2462788288,5.3336248773,31.4237458017,15.7283290077,18.2426267801,72.5316610444,27.0957701479,27.254514325,1,1,1,1,potato
Uttar Pradesh,CHANDAULI,1997,Whole Year,873,14332,24.949735243,5.4659176184,30.4466440881,23.8616686296,15.9585091993,74.8567455584,26.3829900759,27.5600445735,1,1,1,1,potato
Uttar Pradesh,CHITRAKOOT,1997,Whole Year,323,4738,17.2112838811,6.7915790767,49.6412476813,19.7056597053,19.7329841097,79.7351388988,26.4774817312,27.1976232228,1,1,1,1,potato
Uttar Pradesh,DEORIA,1997,Whole Year,2284,19546,22.6989619859,5.282977082,42.4286343761,22.8410811503,15.5420566478,72.1929172196,25.5171608437,23.2735708163,1,1,1,1,potato
Uttar Pradesh,ETAH,1997,Whole Year,9170,106702,18.0542690278,6.8827552366,44.5293761505,16.9341112006,17.3647124839,77.1153671789,27.9385501419,22.4348324377,1,1,1,1,potato
Uttar Pradesh,ETAWAH,1997,Whole Year,5427,74300,23.0626519652,5.2674432809,41.8081585586,23.244235659,19.2670331065,71.7595653814,27.7859086154,27.1641070881,1,1,1,1,potato
Uttar Pradesh,FAIZABAD,1997,Whole Year,4545,48130,24.7869562368,6.3158336088,30.7869413779,18.2307198322,16.5054591434,75.8281523916,23.9258592764,23.1946276552,1,1,1,1,potato
Uttar Pradesh,FARRUKHABAD,1997,Whole Year,29014,518422,22.4171204008,5.3827125586,39.6533911461,15.9184388058,18.7200467686,75.8823298758,27.8671299723,27.510064068,1,1,1,1,potato
Uttar Pradesh,FATEHPUR,1997,Whole Year,4828,90505,20.8263416703,5.8625860737,37.2060027555,19.4806705514,19.4639503209,76.976529089,22.3939838142,23.9956754467,1,1,1,1,potato
Uttar Pradesh,FIROZABAD,1997,Whole Year,16677,357355,20.7103071933,6.4560009591,32.3361227378,20.5678343057,16.1563113779,79.0047957845,25.5882010712,23.6413804468,1,1,1,1,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1997,Whole Year,363,5271,18.7023205861,5.2958496875,32.6118340253,24.0756682086,16.1798433544,75.3359396579,26.1234748739,27.2088021719,1,1,1,1,potato
Uttar Pradesh,GHAZIABAD,1997,Whole Year,5398,78391,18.1186052714,5.7475197807,46.5347225987,16.2061531721,16.3212949887,75.5333585809,25.1055336706,23.2192876725,1,1,1,1,potato
Uttar Pradesh,GHAZIPUR,1997,Whole Year,10045,97296,21.6006137394,5.9600188855,30.0248959985,19.9029480129,16.3026204222,71.9462636577,26.2728893692,24.4016788263,1,1,1,1,potato
Uttar Pradesh,GONDA,1997,Whole Year,4405,41428,22.5071687807,6.8510047941,40.2243140698,18.6337468,15.9788243526,77.7481335886,23.4046225483,24.6943721873,1,1,1,1,potato
Uttar Pradesh,GORAKHPUR,1997,Whole Year,5167,44217,16.8562324825,5.014931578,37.3472806533,16.1301242973,14.867832947,79.4953204705,26.9749200859,26.8311284516,1,1,1,1,potato
Uttar Pradesh,HAMIRPUR,1997,Whole Year,41,601,16.8748213233,5.3298038287,33.7776418832,16.2180628338,19.916981131,74.3507459716,22.3315074823,25.9897740304,1,1,1,1,potato
Uttar Pradesh,HARDOI,1997,Whole Year,10548,111176,17.6978981671,5.3824065898,43.2929721556,20.1074887019,14.28369669,77.7392265476,24.6419881643,24.0381679496,1,1,1,1,potato
Uttar Pradesh,HATHRAS,1997,Whole Year,10094,177349,16.0647906295,5.9658967599,45.1390549452,19.2628353203,14.8311080127,79.6580087393,25.330387189,25.5261011964,1,1,1,1,potato
Uttar Pradesh,JALAUN,1997,Whole Year,331,4856,16.6215512066,5.9188018193,49.1810687686,19.6628717804,18.6806774597,78.5001741192,25.930004774,27.1111660534,1,1,1,1,potato
Uttar Pradesh,JAUNPUR,1997,Whole Year,10831,188275,14.9898282591,5.7169557774,41.9795249696,23.644091821,15.2806440111,78.9845281312,23.024175414,24.7059530081,1,1,1,1,potato
Uttar Pradesh,JHANSI,1997,Whole Year,293,4298,15.4690664949,6.4964908766,39.07423272,15.7924783212,16.5112179577,77.1560296156,22.5152662803,27.6222311367,1,1,1,1,potato
Uttar Pradesh,KANNAUJ,1997,Whole Year,29118,474158,17.1082056836,6.9402560233,34.6386025782,23.1645693232,17.7904964317,79.1141872185,27.3649999119,26.1150113416,1,1,1,1,potato
Uttar Pradesh,KANPUR DEHAT,1997,Whole Year,1759,24082,22.9735142709,6.499175132,36.2539406176,21.7569257364,17.532109287,75.2756346891,22.2784488298,26.7639376482,1,1,1,1,potato
Uttar Pradesh,KANPUR NAGAR,1997,Whole Year,11325,143646,15.775799832,6.0890499263,37.409343845,20.382741004,14.963665439,72.0457685619,25.9693634778,27.9792986896,1,1,1,1,potato
Uttar Pradesh,KAUSHAMBI,1997,Whole Year,3428,64260,24.7927195857,6.3174612719,35.6886305479,20.2303492781,14.3215642088,71.6659818172,23.696681361,26.1791479504,1,1,1,1,potato
Uttar Pradesh,KHERI,1997,Whole Year,998,8086,24.609228437,6.8372336998,32.3598595556,15.0975946296,14.2540182082,79.2383985624,25.8182234784,22.7948333232,1,1,1,1,potato
Uttar Pradesh,KUSHI NAGAR,1997,Whole Year,1931,16525,21.4263689558,5.5165997225,37.1907735259,16.6757044964,19.4678585797,76.9065679548,23.5597775779,26.582652312,1,1,1,1,potato
Uttar Pradesh,LALITPUR,1997,Whole Year,434,6366,22.7030711823,5.4788278014,34.5909485311,23.5806759191,18.5074726277,76.0069808358,22.2071965888,26.6226688701,1,1,1,1,potato
Uttar Pradesh,LUCKNOW,1997,Whole Year,6081,49273,16.0050589285,6.9647813411,33.5141044227,15.4600028801,17.3831877634,75.2545333838,23.4733605142,22.6830818082,1,1,1,1,potato
Uttar Pradesh,MAHARAJGANJ,1997,Whole Year,3025,25887,21.6395663633,5.2013901345,37.9931443062,24.1333901018,17.2796876179,71.0810317938,27.7298585307,26.3488821965,1,1,1,1,potato
Uttar Pradesh,MAHOBA,1997,Whole Year,67,983,19.2099695366,5.2721490861,36.1411542924,15.8605007993,16.7933772616,74.1013291886,23.8992946808,22.1966695073,1,1,1,1,potato
Uttar Pradesh,MAINPURI,1997,Whole Year,8579,127758,14.3716257093,6.6965377462,36.6122141238,21.1399237226,19.0078766739,79.9976127389,27.4920494265,27.4233733283,1,1,1,1,potato
Uttar Pradesh,MATHURA,1997,Whole Year,3237,56873,17.0911843783,5.3326751853,37.2988577,23.9299018319,18.3900118805,73.0755436469,27.6002435085,24.6378718656,1,1,1,1,potato
Uttar Pradesh,MAU,1997,Whole Year,2356,32546,18.404881895,5.7289145697,38.5846227225,24.0568789817,16.0184993835,71.9940940736,24.3694202345,24.6339900027,1,1,1,1,potato
Uttar Pradesh,MEERUT,1997,Whole Year,7995,132285,24.4106831065,5.9121974241,36.7955528143,16.4835857335,14.1887581333,75.4909020019,24.8277860607,24.8152013866,1,1,1,1,potato
Uttar Pradesh,MIRZAPUR,1997,Whole Year,2553,37146,23.4827296006,6.2488340281,47.7987277374,17.0345941406,18.8370884797,71.8793427621,27.8512231878,23.8641498902,1,1,1,1,potato
Uttar Pradesh,MORADABAD,1997,Whole Year,8746,134094,24.1907920351,6.6922214238,40.5703350303,20.0187254273,18.0183844523,77.9802596979,26.6706322155,25.692390927,1,1,1,1,potato
Uttar Pradesh,MUZAFFARNAGAR,1997,Whole Year,2753,42470,15.1179696162,6.2383579649,39.8292709785,19.0709046315,17.0522770784,72.0193222569,23.5933770942,23.8578061832,1,1,1,1,potato
Uttar Pradesh,PILIBHIT,1997,Whole Year,698,8943,17.1437314159,5.4912548848,44.8773282337,17.5669761036,18.1995935775,72.3842025106,25.7353031544,24.8004771293,1,1,1,1,potato
Uttar Pradesh,PRATAPGARH,1997,Whole Year,7004,131295,20.2084127974,5.0554243518,49.8748632587,18.3237288946,19.0568341658,76.1883832495,23.8688299181,22.6470393462,1,1,1,1,potato
Uttar Pradesh,RAE BARELI,1997,Whole Year,5453,44184,17.6820621926,6.1232903435,44.8136223511,17.2394624974,15.1455564828,76.1637144139,22.2030805627,24.3329012471,1,1,1,1,potato
Uttar Pradesh,RAMPUR,1997,Whole Year,3179,41951,16.5327518481,6.6395391761,47.5146829028,17.888036512,19.7242398711,71.0038701302,24.3733901478,24.5911399025,1,1,1,1,potato
Uttar Pradesh,SAHARANPUR,1997,Whole Year,801,12357,19.2186894352,5.8538876046,39.7394447358,22.2108412835,16.5979469487,75.0695214944,26.9070906008,25.686117343,1,1,1,1,potato
Uttar Pradesh,SANT KABEER NAGAR,1997,Whole Year,2252,19554,14.7960972978,5.9564492849,48.062091687,23.3824173216,16.1160018366,74.11348803,26.90380813,27.3943389586,1,1,1,1,potato
Uttar Pradesh,SANT RAVIDAS NAGAR,1997,Whole Year,1397,20326,20.8313570471,5.6286479717,32.1206537423,17.8694484228,18.0548411405,78.100603734,26.3833927436,27.6677517998,1,1,1,1,potato
Uttar Pradesh,SHAHJAHANPUR,1997,Whole Year,5080,65089,16.9602903304,6.9103702917,37.6757926198,18.2396599869,17.3526807775,73.5605694348,22.9462765469,23.7827225578,1,1,1,1,potato
Uttar Pradesh,SHRAVASTI,1997,Whole Year,1364,12828,14.0021984696,5.6026428915,31.6949952612,18.9757957979,14.6874155198,75.981758539,24.0628473386,25.418435242,1,1,1,1,potato
Uttar Pradesh,SIDDHARTH NAGAR,1997,Whole Year,2740,23792,20.4952989044,6.4509392443,31.5885011176,16.3517106779,18.223548891,74.8972591812,26.6550443059,26.3336886633,1,1,1,1,potato
Uttar Pradesh,SITAPUR,1997,Whole Year,4357,35304,14.5150267277,5.4337220881,30.2345249902,20.2796471633,19.7601924288,72.3801889269,27.0986289765,27.9747925137,1,1,1,1,potato
Uttar Pradesh,SONBHADRA,1997,Whole Year,2553,37146,24.2721878925,6.9292814231,41.6247132944,19.1713822085,18.1522726394,76.9076116539,24.9841928123,22.7049152107,1,1,1,1,potato
Uttar Pradesh,SULTANPUR,1997,Whole Year,6309,66810,23.4006295209,6.4847700102,33.6347244188,23.2632286658,15.2500849967,72.0215756568,23.5471496713,24.552649607,1,1,1,1,potato
Uttar Pradesh,UNNAO,1997,Whole Year,5982,84131,16.5635924538,5.0970366291,37.2796085662,22.8009232158,19.1635148866,78.1208797453,24.2414890613,23.7729730448,1,1,1,1,potato
Uttar Pradesh,VARANASI,1997,Whole Year,4401,72254,16.3567236926,5.1213358024,41.4894346953,20.5800299014,14.3349256346,78.0703073975,26.9385987238,23.5522145164,1,1,1,1,potato
West Bengal,24 PARAGANAS NORTH,1997,Whole Year,6199,131431,23.2467178151,6.2227649151,38.729981325,20.8407070011,17.1485735637,77.0858347493,22.8065783109,22.1090079167,1,1,1,1,potato
West Bengal,24 PARAGANAS SOUTH,1997,Whole Year,1446,27504,14.0373846802,5.8696645534,49.2870852037,21.8881071209,19.6615718126,77.2849373804,24.5322230348,24.482518658,1,1,1,1,potato
West Bengal,BANKURA,1997,Whole Year,18942,387721,18.7693297452,5.4675528793,32.8063551799,21.8636065441,16.7244283331,74.6113614833,24.3703053807,24.8763477704,1,1,1,1,potato
West Bengal,BARDHAMAN,1997,Whole Year,40940,909752,22.9152092323,5.7879905335,30.5776163626,24.4790391226,16.8033057558,70.4774246317,27.2330373319,26.4401362081,1,1,1,1,potato
West Bengal,BIRBHUM,1997,Whole Year,10034,180881,18.1243072073,6.8891609612,49.1783374927,18.6484207069,14.7281517298,72.8831561822,25.4531002105,27.6428950326,1,1,1,1,potato
West Bengal,COOCHBEHAR,1997,Whole Year,14158,257728,15.245658023,6.5030014898,33.8909481913,15.7190119242,14.5579099747,79.6154881329,23.1383255691,25.0092517793,1,1,1,1,potato
West Bengal,DARJEELING,1997,Whole Year,6868,98644,18.9073172838,5.551254288,44.8386659386,17.7437127146,17.0287670783,71.3252400366,26.2739053851,26.8931290805,1,1,1,1,potato
West Bengal,DINAJPUR DAKSHIN,1997,Whole Year,2897,40766,17.1364303718,5.9054520063,46.7551819172,21.0882465887,19.1863577254,75.197649282,26.1340386722,22.417601544,1,1,1,1,potato
West Bengal,DINAJPUR UTTAR,1997,Whole Year,4081,70337,22.0854442683,5.7023437075,35.173568141,15.6307338935,16.5449578645,72.1171255496,24.4094987275,23.1378561485,1,1,1,1,potato
West Bengal,HOOGHLY,1997,Whole Year,79132,1520293,20.2352856616,6.0027502894,30.8989725058,15.8209260991,16.1976225443,71.9402041652,22.6074601957,24.4360962392,1,1,1,1,potato
West Bengal,HOWRAH,1997,Whole Year,8669,194873,15.195550653,5.9984445785,41.1471384545,15.5817937887,18.6559056214,70.121279734,27.1655030551,22.992357809,1,1,1,1,potato
West Bengal,JALPAIGURI,1997,Whole Year,12558,238866,17.5640238464,5.4396357135,35.4724231643,20.4753626486,16.2631054788,76.8466112462,27.7459739785,22.0113641712,1,1,1,1,potato
West Bengal,MALDAH,1997,Whole Year,2254,41768,22.1013425415,5.6016760262,42.4752679262,16.1545681438,14.7366413565,70.6603412893,25.6881293384,26.9608708687,1,1,1,1,potato
West Bengal,MEDINIPUR EAST,1997,Whole Year,18011,40868,16.8641832981,5.6445439959,48.2726327754,23.2991708496,18.9611437593,71.8220140038,25.4488731218,26.2923054569,1,1,1,1,potato
West Bengal,MEDINIPUR WEST,1997,Whole Year,44109,1165840,21.2217524917,5.1240057532,47.3504816082,16.3930454957,19.1513959137,76.9890778383,24.2648340146,23.1460526558,1,1,1,1,potato
West Bengal,MURSHIDABAD,1997,Whole Year,6964,141500,22.6112783985,5.2638239262,38.1692597669,16.5774051609,17.5937392245,74.3395527186,23.3602754292,26.2167977158,1,1,1,1,potato
West Bengal,NADIA,1997,Whole Year,5337,112885,14.9632841304,6.6408896963,40.4424891366,18.3054162784,19.5426906267,79.6872590496,22.6404291719,23.5544094166,1,1,1,1,potato
West Bengal,PURULIA,1997,Whole Year,1416,19896,21.3579850028,6.3455304448,31.7981522064,19.3358125361,14.4220053585,74.8348907854,26.2701962983,27.5639929339,1,1,1,1,potato
Bihar,ARARIA,1997,Whole Year,162,7434,28.217239852,7.9002742174,121.4020565723,20.2629443199,22.0372998366,92.5728489034,0,0,0,1,1,0,sugarcane
Bihar,AURANGABAD,1997,Whole Year,393,8344,28.9124929728,7.0049577639,107.0382209803,20.2350853772,28.0720341782,86.4567393261,0,0,0,1,1,0,sugarcane
Bihar,BANKA,1997,Whole Year,1305,66105,28.3189413722,7.1794607211,124.8203390388,22.6651913047,24.6159288803,94.3850736698,0,0,0,1,1,0,sugarcane
Bihar,BEGUSARAI,1997,Whole Year,2057,112359,24.1305231522,5.6125196304,134.3619688787,22.5450408738,25.3094400455,85.4039302076,0,0,0,1,1,0,sugarcane
Bihar,BHAGALPUR,1997,Whole Year,1636,64609,25.5519440219,5.6310635841,123.2164940513,20.5103133264,25.3741942799,89.2836351863,0,0,0,1,1,0,sugarcane
Bihar,BHOJPUR,1997,Whole Year,319,16154,22.0097921325,6.3837556902,129.4571467545,23.3837836614,21.6867022697,91.8922225482,0,0,0,1,1,0,sugarcane
Bihar,BUXAR,1997,Whole Year,59,29529,23.2171313782,7.3859171469,101.8713004092,24.2257631944,22.4582360784,94.5364520736,0,0,0,1,1,0,sugarcane
Bihar,DARBHANGA,1997,Whole Year,767,16554,28.2525637462,5.7662359512,120.1988807551,20.7975664898,20.6607954208,87.356804386,0,0,0,1,1,0,sugarcane
Bihar,GAYA,1997,Whole Year,1911,40572,27.4069520977,6.3076725066,121.586055162,24.1763949015,21.9363811424,93.8956303037,0,0,0,1,1,0,sugarcane
Bihar,GOPALGANJ,1997,Whole Year,12954,362502,29.2947065258,6.0969999056,148.6513355154,21.6618954039,22.9123258436,94.0632462101,0,0,0,1,1,0,sugarcane
Bihar,JAMUI,1997,Whole Year,530,29361,21.5899169384,5.6110557447,141.5745682934,21.0139027292,21.9324704946,90.8026941141,0,0,0,1,1,0,sugarcane
Bihar,JEHANABAD,1997,Whole Year,331,7027,27.569167268,6.2906046506,126.970482912,20.3323703729,23.3654042025,84.244052578,0,0,0,1,1,0,sugarcane
Bihar,KAIMUR (BHABUA),1997,Whole Year,1024,51855,28.2168720258,6.8289242197,113.5062802705,22.2077622527,24.982351896,90.7130044834,0,0,0,1,1,0,sugarcane
Bihar,KATIHAR,1997,Whole Year,158,7251,22.6770923749,6.2414363996,84.4613135856,23.8567477172,28.5439670549,95.3144760648,0,0,0,1,1,0,sugarcane
Bihar,KHAGARIA,1997,Whole Year,207,11455,26.9597220977,5.6774565156,133.8380846019,22.1100679833,21.4073156787,87.7128831718,0,0,0,1,1,0,sugarcane
Bihar,KISHANGANJ,1997,Whole Year,2,92,25.8321836377,6.0429690678,128.2362621055,23.7742163665,24.9145773207,87.518062546,0,0,0,1,1,0,sugarcane
Bihar,MADHUBANI,1997,Whole Year,1058,36188,28.7319044309,7.8350352749,116.4157791963,23.1709530075,27.0017553446,93.2440464606,0,0,0,1,1,0,sugarcane
Bihar,MUZAFFARPUR,1997,Whole Year,2748,113706,24.4673629719,6.7362508272,83.8690915032,22.4809916506,29.5672757093,84.0530007602,0,0,0,1,1,0,sugarcane
Bihar,NALANDA,1997,Whole Year,148,7180,28.1266993035,7.4715445553,105.0817284525,22.7879914741,26.8982848611,87.5243278952,0,0,0,1,1,0,sugarcane
Bihar,NAWADA,1997,Whole Year,261,5563,25.5220989863,6.6007200828,91.1070744684,24.6987590152,28.469280081,84.9122508095,0,0,0,1,1,0,sugarcane
Bihar,PASHCHIM CHAMPARAN,1997,Whole Year,48028,2702830,28.127452886,5.6939325177,138.3846224338,23.2603106683,26.2503038248,89.0835846929,0,0,0,1,1,0,sugarcane
Bihar,PATNA,1997,Whole Year,375,18990,25.7821118008,7.7201042224,131.2197183,20.8331229151,27.6534946158,90.8189644376,0,0,0,1,1,0,sugarcane
Bihar,PURBI CHAMPARAN,1997,Whole Year,8891,425718,27.6487747906,5.2168927534,95.3627576172,20.9030692694,26.3400626797,92.8255829672,0,0,0,1,1,0,sugarcane
Bihar,PURNIA,1997,Whole Year,473,21720,26.2405358893,8.2977075117,117.2544515456,24.1737184194,23.4741462905,95.9158460532,0,0,0,1,1,0,sugarcane
Bihar,ROHTAS,1997,Whole Year,722,36562,25.0800503175,5.7993832018,125.8363827396,21.5793917877,24.6070396592,85.4150191451,0,0,0,1,1,0,sugarcane
Bihar,SAHARSA,1997,Whole Year,26,1117,22.072480235,6.889482938,88.010975739,23.4684929164,24.991650766,89.7382289305,0,0,0,1,1,0,sugarcane
Bihar,SAMASTIPUR,1997,Whole Year,3399,135273,21.9830381867,5.6127785968,87.3767811621,23.8015799107,29.6480395436,93.3686481063,0,0,0,1,1,0,sugarcane
Bihar,SARAN,1997,Whole Year,520,17579,24.0415043893,7.7784904597,144.7602180984,21.7987746406,25.4967190789,92.0027739652,0,0,0,1,1,0,sugarcane
Bihar,SHEIKHPURA,1997,Whole Year,16,866,29.5343717914,7.6642108414,129.4222239042,22.6706920368,27.0572543292,91.5442556541,0,0,0,1,1,0,sugarcane
Bihar,SHEOHAR,1997,Whole Year,1539,76247,20.9551104351,7.1011294634,114.6730366715,21.1097415535,20.7588587743,84.5371367592,0,0,0,1,1,0,sugarcane
Bihar,SITAMARHI,1997,Whole Year,6251,252548,29.9626492194,7.5649710257,78.4661990363,21.6232089542,26.8891627808,86.7395044693,0,0,0,1,1,0,sugarcane
Bihar,SIWAN,1997,Whole Year,6550,177156,21.972487432,7.0056820073,88.4070384811,22.7583736918,25.1825236391,86.9957530686,0,0,0,1,1,0,sugarcane
Bihar,VAISHALI,1997,Whole Year,72,1699,27.6569261078,6.1264230912,80.1186033014,21.4431383124,26.3496865059,86.2648611854,0,0,0,1,1,0,sugarcane
Gujarat,AHMADABAD,1997,Whole Year,600,39000,22.2103222166,8.0360130733,95.8630851009,22.4515885751,20.6314796654,92.3196846762,0,0,0,1,1,0,sugarcane
Gujarat,AMRELI,1997,Whole Year,5800,427000,26.2718236109,5.3090689389,130.5748014344,20.5268543132,22.5175941216,84.6827091583,0,0,0,1,1,0,sugarcane
Gujarat,BANAS KANTHA,1997,Whole Year,100,7000,28.0773085506,5.5160315985,116.5587327761,21.2160877994,27.9862386115,84.5916189896,0,0,0,1,1,0,sugarcane
Gujarat,BHARUCH,1997,Whole Year,12400,759000,23.5243238425,5.8110188619,99.1285556629,20.9218785274,26.212100965,95.2936903262,0,0,0,1,1,0,sugarcane
Gujarat,BHAVNAGAR,1997,Whole Year,200,13000,27.5452787987,5.0243252231,126.0976806688,21.6292609897,22.76184413,86.4803559603,0,0,0,1,1,0,sugarcane
Gujarat,JAMNAGAR,1997,Whole Year,500,33000,27.6050320808,7.1067831521,85.4494492727,23.4871866541,20.6325540363,90.6422349444,0,0,0,1,1,0,sugarcane
Gujarat,JUNAGADH,1997,Whole Year,8000,756000,28.1489057116,6.3134372392,79.833064506,24.2615881321,27.1634722279,86.7596219533,0,0,0,1,1,0,sugarcane
Gujarat,KACHCHH,1997,Whole Year,200,15000,23.4810086891,7.1300482342,132.20992358,21.7803604382,21.0000432493,95.787493676,0,0,0,1,1,0,sugarcane
Gujarat,KHEDA,1997,Whole Year,600,49000,22.3405055813,5.8277607521,145.1198428893,23.3655553197,24.930853656,86.215965687,0,0,0,1,1,0,sugarcane
Gujarat,RAJKOT,1997,Whole Year,500,37000,23.1898626261,8.3454299283,147.1707640841,24.0290150957,20.4631427455,94.9332122127,0,0,0,1,1,0,sugarcane
Gujarat,SABAR KANTHA,1997,Whole Year,500,37000,27.1200591433,7.4442286224,104.8691499937,20.6568733247,29.6373988347,91.3714893361,0,0,0,1,1,0,sugarcane
Gujarat,SURAT,1997,Whole Year,95200,6888000,24.1820114829,7.770026637,145.7000066997,22.6522957391,21.2451128695,87.0040962444,0,0,0,1,1,0,sugarcane
Gujarat,SURENDRANAGAR,1997,Whole Year,400,32000,29.6391247604,5.2249328751,139.4241623937,22.8671703001,23.3903332873,95.8682612536,0,0,0,1,1,0,sugarcane
Gujarat,VADODARA,1997,Whole Year,1400,104000,28.57087238,7.2832669288,143.7767147129,24.5369439459,26.5357104018,85.8026752399,0,0,0,1,1,0,sugarcane
Gujarat,VALSAD,1997,Whole Year,38600,2636000,21.2548229915,5.4632440505,148.6831066842,20.7754145199,28.9284969707,92.3593764091,0,0,0,1,1,0,sugarcane
Haryana,AMBALA,1997,Whole Year,12000,580000,28.7166401539,5.6318952455,112.9049540875,22.5873232783,26.9834495995,86.2483936823,0,0,0,1,1,0,sugarcane
Haryana,BHIWANI,1997,Whole Year,1000,50000,27.2023051273,6.0774451355,141.3387910727,22.4724448128,20.0465182803,92.9355544676,0,0,0,1,1,0,sugarcane
Haryana,FARIDABAD,1997,Whole Year,9000,380000,28.9358105432,8.2758951137,127.3919676633,21.0585522172,27.8299005532,95.7711457882,0,0,0,1,1,0,sugarcane
Haryana,FATEHABAD,1997,Whole Year,2000,100000,21.6861491462,7.4938268024,122.2709964366,23.5978476272,23.2078304914,94.9758041689,0,0,0,1,1,0,sugarcane
Haryana,GURGAON,1997,Whole Year,1000,50000,21.6907208817,7.9522354873,146.41782821,22.7305884474,20.0975006231,84.2299653827,0,0,0,1,1,0,sugarcane
Haryana,HISAR,1997,Whole Year,4000,210000,21.7226121995,6.8637299721,79.9563496458,22.3599925048,23.0343727467,90.9810450062,0,0,0,1,1,0,sugarcane
Haryana,JHAJJAR,1997,Whole Year,4000,150000,29.7271738959,7.0511295443,112.6363988136,21.7599255199,24.4439828022,90.5318002738,0,0,0,1,1,0,sugarcane
Haryana,JIND,1997,Whole Year,9000,460000,23.5036410508,5.3528433531,87.0269192589,20.7561629015,29.6202753601,93.8004363228,0,0,0,1,1,0,sugarcane
Haryana,KAITHAL,1997,Whole Year,5000,250000,26.4365852856,5.3253827497,82.0916239488,23.0923834399,28.0219780814,84.7908633481,0,0,0,1,1,0,sugarcane
Haryana,KARNAL,1997,Whole Year,10000,630000,24.0391736221,5.9917922995,89.6540531126,24.3435167414,21.8429086527,94.4146824608,0,0,0,1,1,0,sugarcane
Haryana,KURUKSHETRA,1997,Whole Year,14000,770000,21.088500859,5.2426029086,100.6343122518,24.4737952017,20.8051770251,95.219361637,0,0,0,1,1,0,sugarcane
Haryana,PANCHKULA,1997,Whole Year,1000,40000,26.691162323,5.6775207269,107.4209741027,22.8089217681,24.6732922603,93.3131422088,0,0,0,1,1,0,sugarcane
Haryana,PANIPAT,1997,Whole Year,5000,290000,25.8681668179,7.7026668083,135.7001056721,20.6579969053,28.0291826468,94.3111082557,0,0,0,1,1,0,sugarcane
Haryana,ROHTAK,1997,Whole Year,12000,550000,29.6939193869,7.9273728501,83.0819596719,22.1810230513,27.9880919533,93.8068548343,0,0,0,1,1,0,sugarcane
Haryana,SONIPAT,1997,Whole Year,11000,580000,23.336211346,7.0417259141,143.0044471405,24.2317562895,20.9373617455,87.285166159,0,0,0,1,1,0,sugarcane
Haryana,YAMUNANAGAR,1997,Whole Year,41000,2410000,22.3046983817,7.9237769808,96.0599260596,20.644846807,27.3196198094,95.9476427116,0,0,0,1,1,0,sugarcane
Karnataka,BELGAUM,1997,Whole Year,125173,11177949,21.0538505285,5.8712860993,81.4284114774,23.1372748691,26.7688675835,92.9146239846,0,0,0,1,1,0,sugarcane
Karnataka,BELLARY,1997,Whole Year,6945,488234,25.4367036809,6.568232937,86.0989206223,23.2675772378,28.4417244566,87.4116606976,0,0,0,1,1,0,sugarcane
Karnataka,BENGALURU URBAN,1997,Whole Year,1585,149070,27.9319689599,7.5413851506,115.435177929,24.7099924258,21.0780504548,90.2655369686,0,0,0,1,1,0,sugarcane
